"","ID","Year","Longitude","Latitude","PA","PAPrev","road_PA","Distance_to_shore","Habitat.boundary_open","Plant.dryness","Patch.shadow","Rainfall_August","Rainfall_July","Sh","PatchArea","Hostm2","Hostm2Prev","ShCat","PropDryPrev","PropDry","PathPresence"
"33989","3591",5,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0,1,56.09304464,24.73003416,136.3449297,3465,0,0.5,"2",10,0,FALSE
"33991","3591",7,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0,1,39.69121323,33.25867883,136.3449297,3465,0.5,3,"2",1,0,FALSE
"33992","3591",8,3107880.297,6694081.126,"0","0","FALSE",3322.627847,"TRUE",0.05,1,72.5407468,15.3316791,136.3449297,3465,1.2,0.5,"2",0,5,FALSE
"34002","3592",6,3110927.215,6694004.763,"0","0","FALSE",877.3351361,"TRUE",0.02,1,39.15063567,18.73690816,165.4370262,2591,4,1,"2",0,2,FALSE
"34003","3592",7,3110927.215,6694004.763,"0","0","FALSE",877.3351361,"TRUE",0,1,37.29560389,25.31093592,165.4370262,2591,0.5,4,"2",2,0,FALSE
"34004","3592",8,3110927.215,6694004.763,"0","0","FALSE",877.3351361,"TRUE",0.02,1,68.28068264,12.50588787,165.4370262,2591,1.2,0.5,"2",0,2,FALSE
"34010","3594",2,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0.6,2,4.465291956,47.44564225,213.2687804,2506,15,5,"2",0,60,FALSE
"34011","3594",3,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0,2,41.99528123,15.82038026,213.2687804,2506,3,15,"2",60,0,FALSE
"34012","3594",4,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0.05,2,35.65683124,34.61006671,213.2687804,2506,4,3,"2",0,5,FALSE
"34013","3594",5,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0,2,49.47031068,27.01623595,213.2687804,2506,5,4,"2",5,0,FALSE
"34014","3594",6,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0.02,2,38.98406333,17.46858022,213.2687804,2506,3,5,"2",0,2,FALSE
"34015","3594",7,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0.02,2,39.86623396,35.01821448,213.2687804,2506,2,3,"2",2,2,FALSE
"34016","3594",8,3110227.703,6696300.312,"0","0","FALSE",95.70900223,"TRUE",0.04,2,73.71222079,10.33317968,213.2687804,2506,1.5,2,"2",2,4,FALSE
"34022","3596",2,3110368.538,6696385.731,"0","0","FALSE",66.73877479,"TRUE",0,2,4.465291956,47.44564225,211.9936759,2733,1,1.5,"2",0,0,FALSE
"34023","3596",3,3110368.538,6696385.731,"0","0","FALSE",66.73877479,"TRUE",0,2,41.99528123,15.82038026,211.9936759,2733,0,1,"2",0,0,FALSE
"34025","3596",5,3110368.538,6696385.731,"0","0","FALSE",66.73877479,"TRUE",0,2,49.47031068,27.01623595,211.9936759,2733,2,3,"2",15,0,FALSE
"34026","3596",6,3110368.538,6696385.731,"1","0","FALSE",66.73877479,"TRUE",0.01,2,38.98406333,17.46858022,211.9936759,2733,3,2,"2",0,1,TRUE
"34027","3596",7,3110368.538,6696385.731,"0","1","FALSE",66.73877479,"TRUE",0.03,2,39.86623396,35.01821448,211.9936759,2733,3,3,"2",1,3,FALSE
"34028","3596",8,3110368.538,6696385.731,"0","0","FALSE",66.73877479,"TRUE",0.25,2,73.71222079,10.33317968,211.9936759,2733,0.8,3,"2",3,25,FALSE
"34034","3597",2,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0.85,1,4.465291956,47.44564225,203.729456,1383,40,16,"2",2,85,FALSE
"34035","3597",3,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0,1,41.99528123,15.82038026,203.729456,1383,8,40,"2",85,0,FALSE
"34036","3597",4,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0.1,1,35.65683124,34.61006671,203.729456,1383,20,8,"2",0,10,FALSE
"34037","3597",5,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0,1,49.47031068,27.01623595,203.729456,1383,15,20,"2",10,0,FALSE
"34038","3597",6,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0.01,1,38.98406333,17.46858022,203.729456,1383,2,15,"2",0,1,FALSE
"34039","3597",7,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0.07,1,39.86623396,35.01821448,203.729456,1383,8,2,"2",1,7,FALSE
"34040","3597",8,3110543.058,6696381.603,"0","0","FALSE",164.9402096,"TRUE",0.05,1,73.71222079,10.33317968,203.729456,1383,12.5,8,"2",7,5,FALSE
"34046","3598",2,3110576.114,6696291.754,"1","0","FALSE",84.38588094,"TRUE",0,1,4.465291956,47.44564225,207.0768618,321,5,20,"2",1,0,TRUE
"34047","3598",3,3110576.114,6696291.754,"0","1","FALSE",84.38588094,"TRUE",0,1,41.99528123,15.82038026,207.0768618,321,2,5,"2",0,0,FALSE
"34048","3598",4,3110576.114,6696291.754,"0","0","FALSE",84.38588094,"TRUE",0.05,1,35.65683124,34.61006671,207.0768618,321,0.75,2,"2",0,5,FALSE
"34049","3598",5,3110576.114,6696291.754,"0","0","FALSE",84.38588094,"TRUE",0,1,49.47031068,27.01623595,207.0768618,321,0,0.75,"2",5,0,FALSE
"34051","3598",7,3110576.114,6696291.754,"0","0","FALSE",84.38588094,"TRUE",0.01,1,39.86623396,35.01821448,207.0768618,321,0.04,3,"2",0,1,FALSE
"34058","3599",2,3110632.865,6696235.724,"0","0","FALSE",41.97973047,"TRUE",0.5,1,3.835443535,46.62832628,205.7708126,835,4,3,"2",0,50,FALSE
"34061","3599",5,3110632.865,6696235.724,"0","0","FALSE",41.97973047,"TRUE",0,1,52.02647121,24.83614917,205.7708126,835,3,2,"2",0,0,FALSE
"34062","3599",6,3110632.865,6696235.724,"0","0","FALSE",41.97973047,"TRUE",0.01,1,54.18096097,18.93330432,205.7708126,835,2,3,"2",0,1,FALSE
"34063","3599",7,3110632.865,6696235.724,"0","0","FALSE",41.97973047,"TRUE",0.03,1,41.25077772,31.02335033,205.7708126,835,1,2,"2",1,3,FALSE
"34064","3599",8,3110632.865,6696235.724,"0","0","FALSE",41.97973047,"TRUE",0.03,1,67.38425751,11.43850106,205.7708126,835,1.5,1,"2",3,3,FALSE
"34070","3600",2,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",1,2,3.835443535,46.62832628,202.3506247,2279,1,3,"2",0,100,FALSE
"34071","3600",3,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0,2,40.62938532,16.38327205,202.3506247,2279,2,1,"2",100,0,FALSE
"34072","3600",4,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0.05,2,45.49256064,38.40686461,202.3506247,2279,4,2,"2",0,5,FALSE
"34073","3600",5,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0,2,52.02647121,24.83614917,202.3506247,2279,2,4,"2",5,0,FALSE
"34074","3600",6,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0,2,54.18096097,18.93330432,202.3506247,2279,2,2,"2",0,0,FALSE
"34075","3600",7,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0.04,2,41.25077772,31.02335033,202.3506247,2279,1.5,2,"2",0,4,FALSE
"34076","3600",8,3110735.039,6696167.736,"0","0","FALSE",2.26060562,"TRUE",0.03,2,67.38425751,11.43850106,202.3506247,2279,2.5,1.5,"2",4,3,FALSE
"34082","3601",2,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0.8,1,3.835443535,46.62832628,197.1285962,1954,15,12,"2",1,80,FALSE
"34083","3601",3,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0,1,40.62938532,16.38327205,197.1285962,1954,8,15,"2",80,0,FALSE
"34084","3601",4,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0.01,1,45.49256064,38.40686461,197.1285962,1954,50,8,"2",0,1,FALSE
"34085","3601",5,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0,1,52.02647121,24.83614917,197.1285962,1954,30,50,"2",1,0,FALSE
"34086","3601",6,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0.03,1,54.18096097,18.93330432,197.1285962,1954,9,30,"2",0,3,FALSE
"34087","3601",7,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0.05,1,41.25077772,31.02335033,197.1285962,1954,5,9,"2",3,5,FALSE
"34088","3601",8,3110710.022,6696113.148,"0","0","FALSE",60.97161326,"TRUE",0.02,1,67.38425751,11.43850106,197.1285962,1954,5.5,5,"2",5,2,FALSE
"34094","3602",2,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0.7,2,4.465291956,47.44564225,205.2495143,4548,3,4,"2",0,70,FALSE
"34095","3602",3,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0,2,41.99528123,15.82038026,205.2495143,4548,0,3,"2",70,0,FALSE
"34096","3602",4,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0.01,2,35.65683124,34.61006671,205.2495143,4548,0.5,0,"2",0,1,FALSE
"34097","3602",5,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0,2,49.47031068,27.01623595,205.2495143,4548,2,0.5,"2",1,0,FALSE
"34098","3602",6,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0.05,2,38.98406333,17.46858022,205.2495143,4548,1.5,2,"2",0,5,FALSE
"34099","3602",7,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0.01,2,39.86623396,35.01821448,205.2495143,4548,0.3,1.5,"2",5,1,FALSE
"34100","3602",8,3110529.561,6695987.906,"0","0","FALSE",222.3318761,"TRUE",0.05,2,73.71222079,10.33317968,205.2495143,4548,1.8,0.3,"2",1,5,FALSE
"34106","3603",2,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",1,1,4.465291956,47.44564225,212.0783901,467,4,6,"2",0,100,FALSE
"34107","3603",3,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0,1,41.99528123,15.82038026,212.0783901,467,4,4,"2",100,0,FALSE
"34108","3603",4,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0.05,1,35.65683124,34.61006671,212.0783901,467,5,4,"2",0,5,FALSE
"34109","3603",5,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0.18,1,49.47031068,27.01623595,212.0783901,467,6,5,"2",5,18,FALSE
"34110","3603",6,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0.02,1,38.98406333,17.46858022,212.0783901,467,6,6,"2",18,2,FALSE
"34111","3603",7,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0.01,1,39.86623396,35.01821448,212.0783901,467,4,6,"2",2,1,FALSE
"34112","3603",8,3110243.435,6696205.432,"0","0","FALSE",145.731199,"TRUE",0.02,1,73.71222079,10.33317968,212.0783901,467,4.5,4,"2",1,2,FALSE
"34118","3604",2,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0.9,2,3.835443535,46.62832628,194.0076964,1330,4,1.5,"2",0,90,FALSE
"34119","3604",3,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0,2,40.62938532,16.38327205,194.0076964,1330,0,4,"2",90,0,FALSE
"34120","3604",4,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0.1,2,45.49256064,38.40686461,194.0076964,1330,2,0,"2",0,10,FALSE
"34121","3604",5,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0,2,52.02647121,24.83614917,194.0076964,1330,3,2,"2",10,0,FALSE
"34122","3604",6,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0.01,2,54.18096097,18.93330432,194.0076964,1330,1,3,"2",0,1,FALSE
"34123","3604",7,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0.02,2,41.25077772,31.02335033,194.0076964,1330,1.2,1,"2",1,2,FALSE
"34124","3604",8,3110910.262,6695923.551,"0","0","FALSE",202.6905961,"TRUE",0.07,2,67.38425751,11.43850106,194.0076964,1330,1.5,1.2,"2",2,7,FALSE
"34130","3606",2,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0.1,2,3.761368308,50.82479494,190.6261249,2784,20,13,"2",0,10,FALSE
"34131","3606",3,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0,2,52.38525643,17.40790118,190.6261249,2784,5,20,"2",10,0,FALSE
"34132","3606",4,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0.15,2,40.05010334,38.74821555,190.6261249,2784,15,5,"2",0,15,FALSE
"34133","3606",5,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0,2,51.3898541,23.94921069,190.6261249,2784,6,15,"2",15,0,FALSE
"34134","3606",6,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0.02,2,36.75925171,19.158312,190.6261249,2784,5,6,"2",0,2,FALSE
"34135","3606",7,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0,2,40.50549611,29.70980855,190.6261249,2784,4,5,"2",2,0,FALSE
"34136","3606",8,3110403.757,6695278.527,"0","0","FALSE",942.1190342,"FALSE",0.05,2,74.65214718,12.91952703,190.6261249,2784,8,4,"2",0,5,FALSE
"34142","3607",2,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0.5,1,3.852357812,49.16133288,167.853223,1486,10,13,"2",0,50,FALSE
"34143","3607",3,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0,1,37.34967579,19.79858976,167.853223,1486,2,10,"2",50,0,FALSE
"34144","3607",4,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0.15,1,44.14253418,33.39957084,167.853223,1486,10,2,"2",0,15,FALSE
"34145","3607",5,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0,1,56.19316658,24.19575038,167.853223,1486,25,10,"2",15,0,FALSE
"34146","3607",6,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0.5,1,49.24447523,40.28690053,167.853223,1486,20,25,"2",0,50,FALSE
"34147","3607",7,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0.3,1,33.39892115,27.78474588,167.853223,1486,1,20,"2",50,30,FALSE
"34148","3607",8,3111805.839,6693480.495,"0","0","FALSE",218.1872422,"TRUE",0.15,1,84.85437338,13.70832085,167.853223,1486,11.5,1,"2",30,15,FALSE
"34154","3608",2,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.15,2,4.338194297,44.07974934,209.4298161,426,6,7,"2",2,15,FALSE
"34155","3608",3,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.1,2,47.88612257,16.99186288,209.4298161,426,6,6,"2",15,10,FALSE
"34156","3608",4,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.05,2,33.84403342,34.67762971,209.4298161,426,10,6,"2",10,5,FALSE
"34157","3608",5,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.1,2,47.69281554,24.8345765,209.4298161,426,8,10,"2",5,10,FALSE
"34158","3608",6,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.01,2,70.20739396,19.11515432,209.4298161,426,5,8,"2",10,1,FALSE
"34159","3608",7,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.1,2,40.09810885,30.07296091,209.4298161,426,0.5,5,"2",1,10,FALSE
"34160","3608",8,3108984.837,6697606.839,"0","0","FALSE",1216.920798,"TRUE",0.02,2,67.23465957,15.34352436,209.4298161,426,1.5,0.5,"2",10,2,FALSE
"34166","3610",2,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0.85,2,6.368399512,52.87436434,221.635484,2272,1,2,"2",1,85,FALSE
"34167","3610",3,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0,2,49.2839624,17.00357771,221.635484,2272,1,1,"2",85,0,FALSE
"34168","3610",4,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0,2,33.59140793,34.90480982,221.635484,2272,4,1,"2",0,0,FALSE
"34169","3610",5,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0,2,50.50239303,28.38666289,221.635484,2272,5,4,"2",0,0,FALSE
"34170","3610",6,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0.01,2,41.66022017,20.57538953,221.635484,2272,3,5,"2",0,1,FALSE
"34171","3610",7,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0.02,2,39.94855521,26.71318539,221.635484,2272,2,3,"2",1,2,FALSE
"34172","3610",8,3109192.162,6697256.863,"0","0","FALSE",959.0606866,"TRUE",0.05,2,72.60687504,15.29827552,221.635484,2272,3.5,2,"2",2,5,FALSE
"34178","3612",2,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0.9,1,6.368399512,52.87436434,224.6898585,354,5,25,"2",3,90,FALSE
"34179","3612",3,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0.2,1,49.2839624,17.00357771,224.6898585,354,9,5,"2",90,20,FALSE
"34180","3612",4,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0.05,1,33.59140793,34.90480982,224.6898585,354,10,9,"2",20,5,FALSE
"34181","3612",5,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0,1,50.50239303,28.38666289,224.6898585,354,10,10,"2",5,0,FALSE
"34182","3612",6,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0,1,41.66022017,20.57538953,224.6898585,354,21,10,"2",0,0,FALSE
"34183","3612",7,3108989.59,6696720.952,"0","0","FALSE",1125.635327,"TRUE",0.1,1,39.94855521,26.71318539,224.6898585,354,17,21,"2",0,10,FALSE
"34184","3612",8,3108989.59,6696720.952,"1","0","FALSE",1125.635327,"TRUE",0.05,1,72.60687504,15.29827552,224.6898585,354,9,17,"2",10,5,TRUE
"34190","3613",2,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.1,1,6.368399512,52.87436434,222.0603752,4477,1,3,"2",2,10,FALSE
"34191","3613",3,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.1,1,49.2839624,17.00357771,222.0603752,4477,8,1,"2",10,10,FALSE
"34192","3613",4,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.05,1,33.59140793,34.90480982,222.0603752,4477,8,8,"2",10,5,FALSE
"34193","3613",5,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.1,1,50.50239303,28.38666289,222.0603752,4477,7,8,"2",5,10,FALSE
"34194","3613",6,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.05,1,41.66022017,20.57538953,222.0603752,4477,6.5,7,"2",10,5,FALSE
"34195","3613",7,3108842.592,6696655.661,"0","0","FALSE",1280.530519,"TRUE",0.05,1,39.94855521,26.71318539,222.0603752,4477,1.5,6.5,"2",5,5,FALSE
"34196","3613",8,3108842.592,6696655.661,"1","0","FALSE",1280.530519,"TRUE",0.01,1,72.60687504,15.29827552,222.0603752,4477,5.5,1.5,"2",5,1,TRUE
"34202","3614",2,3107773.353,6696722.544,"0","0","FALSE",2337.099131,"TRUE",0,1,8.999366401,58.50035407,186.9024504,322,2,7,"2",0,0,FALSE
"34203","3614",3,3107773.353,6696722.544,"0","0","FALSE",2337.099131,"TRUE",0,1,37.57787962,22.12331612,186.9024504,322,0,2,"2",0,0,FALSE
"34204","3614",4,3107773.353,6696722.544,"0","0","FALSE",2337.099131,"TRUE",0,1,33.45485447,40.56759646,186.9024504,322,0.5,0,"2",0,0,FALSE
"34205","3614",5,3107773.353,6696722.544,"0","0","FALSE",2337.099131,"TRUE",0,1,50.23915051,30.1113847,186.9024504,322,1,0.5,"2",0,0,FALSE
"34206","3614",6,3107773.353,6696722.544,"0","0","FALSE",2337.099131,"TRUE",0.01,1,47.50004551,31.39910085,186.9024504,322,7,1,"2",0,1,FALSE
"34207","3614",7,3107773.353,6696722.544,"1","0","FALSE",2337.099131,"TRUE",0.03,1,51.91025656,29.2814786,186.9024504,322,5,7,"2",1,3,TRUE
"34208","3614",8,3107773.353,6696722.544,"0","1","FALSE",2337.099131,"TRUE",0.01,1,72.31305092,11.52007792,186.9024504,322,3.75,5,"2",3,1,FALSE
"34214","3615",2,3108280.618,6696454.623,"0","0","FALSE",1870.724499,"TRUE",0,1,10.72379792,54.90309438,203.6373543,1917,2,3,"2",0,0,FALSE
"34215","3615",3,3108280.618,6696454.623,"0","0","FALSE",1870.724499,"TRUE",0,1,38.07216988,17.30583797,203.6373543,1917,0,2,"2",0,0,FALSE
"34216","3615",4,3108280.618,6696454.623,"0","0","FALSE",1870.724499,"TRUE",0,1,36.24230929,38.19722471,203.6373543,1917,0.5,0,"2",0,0,FALSE
"34219","3615",7,3108280.618,6696454.623,"0","0","FALSE",1870.724499,"TRUE",0.02,1,50.49366036,25.33660122,203.6373543,1917,2.5,25,"2",1,2,FALSE
"34220","3615",8,3108280.618,6696454.623,"0","0","FALSE",1870.724499,"TRUE",0.01,1,73.49203314,13.06523883,203.6373543,1917,2.5,2.5,"2",2,1,FALSE
"34226","3616",2,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0,1,10.72379792,54.90309438,206.9919594,1820,2,3,"2",0,0,FALSE
"34227","3616",3,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0,1,38.07216988,17.30583797,206.9919594,1820,0,2,"2",0,0,FALSE
"34228","3616",4,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0,1,36.24230929,38.19722471,206.9919594,1820,0.1,0,"2",0,0,FALSE
"34229","3616",5,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0,1,53.02365097,30.97081044,206.9919594,1820,4,0.1,"2",0,0,FALSE
"34230","3616",6,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0.01,1,45.24182483,20.71588894,206.9919594,1820,3,4,"2",0,1,FALSE
"34231","3616",7,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0.02,1,50.49366036,25.33660122,206.9919594,1820,1.5,3,"2",1,2,FALSE
"34232","3616",8,3108418.663,6696269.093,"0","0","FALSE",1789.016917,"TRUE",0.01,1,73.49203314,13.06523883,206.9919594,1820,2,1.5,"2",2,1,FALSE
"34238","3617",2,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0.1,2,6.368399512,52.87436434,204.0851195,2288,15,12,"2",0,10,FALSE
"34239","3617",3,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0,2,49.2839624,17.00357771,204.0851195,2288,6,15,"2",10,0,FALSE
"34240","3617",4,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0.05,2,33.59140793,34.90480982,204.0851195,2288,8,6,"2",0,5,FALSE
"34241","3617",5,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0,2,50.50239303,28.38666289,204.0851195,2288,10,8,"2",5,0,FALSE
"34242","3617",6,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0,2,41.66022017,20.57538953,204.0851195,2288,9.5,10,"2",0,0,FALSE
"34243","3617",7,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0.01,2,39.94855521,26.71318539,204.0851195,2288,11,9.5,"2",0,1,FALSE
"34244","3617",8,3108584.313,6696085.363,"0","0","FALSE",1694.995708,"TRUE",0.04,2,72.60687504,15.29827552,204.0851195,2288,14,11,"2",1,4,FALSE
"34250","3618",2,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0.3,1,6.368399512,52.87436434,211.53148,685,6,6,"2",0,30,FALSE
"34251","3618",3,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0,1,49.2839624,17.00357771,211.53148,685,3,6,"2",30,0,FALSE
"34252","3618",4,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0.02,1,33.59140793,34.90480982,211.53148,685,4,3,"2",0,2,FALSE
"34253","3618",5,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0,1,50.50239303,28.38666289,211.53148,685,3,4,"2",2,0,FALSE
"34254","3618",6,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0,1,41.66022017,20.57538953,211.53148,685,8,3,"2",0,0,FALSE
"34255","3618",7,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0.01,1,39.94855521,26.71318539,211.53148,685,1.2,8,"2",0,1,FALSE
"34256","3618",8,3108858.484,6695892.247,"0","0","FALSE",1502.001244,"TRUE",0.02,1,72.60687504,15.29827552,211.53148,685,0.6,1.2,"2",1,2,FALSE
"34262","3619",2,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0,1,6.368399512,52.87436434,209.5407704,2315,4,4,"2",0,0,FALSE
"34263","3619",3,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0,1,49.2839624,17.00357771,209.5407704,2315,2,4,"2",0,0,FALSE
"34264","3619",4,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0,1,33.59140793,34.90480982,209.5407704,2315,1,2,"2",0,0,FALSE
"34265","3619",5,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0,1,50.50239303,28.38666289,209.5407704,2315,1,1,"2",0,0,FALSE
"34266","3619",6,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0,1,41.66022017,20.57538953,209.5407704,2315,6.5,1,"2",0,0,FALSE
"34267","3619",7,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0.01,1,39.94855521,26.71318539,209.5407704,2315,9,6.5,"2",0,1,FALSE
"34268","3619",8,3108817.916,6696025.26,"0","0","FALSE",1495.341081,"TRUE",0.02,1,72.60687504,15.29827552,209.5407704,2315,5,9,"2",1,2,FALSE
"34274","3620",2,3108684.812,6696029.919,"0","0","FALSE",1619.078591,"TRUE",1,1,6.368399512,52.87436434,202.1114188,2530,6,16,"2",0,100,FALSE
"34275","3620",3,3108684.812,6696029.919,"0","0","FALSE",1619.078591,"TRUE",0,1,49.2839624,17.00357771,202.1114188,2530,5,6,"2",100,0,FALSE
"34276","3620",4,3108684.812,6696029.919,"0","0","FALSE",1619.078591,"TRUE",0.1,1,33.59140793,34.90480982,202.1114188,2530,10,5,"2",0,10,FALSE
"34277","3620",5,3108684.812,6696029.919,"0","0","FALSE",1619.078591,"TRUE",0,1,50.50239303,28.38666289,202.1114188,2530,10,10,"2",10,0,FALSE
